KL_driver,KL_ui,KL_kendaraan,H_kesesuaian,H_terjangkau,H_transparansi,I_pengembangan layanan,I_kemudahan,I_keberhasilan,L_setia,L_rekom,L_kepuasan
24.966556339120437,209.2465694727673,16.46883709031033,12.75998868995481,8.327558686594864,21.134847014503205,13.632360847288544,15.64972580490727,14.149822217470149,24.848174985645798,22.619319029905352,25.439887674390953
33.20310999819928,264.02961315457526,28.53697980918241,7.431156597649236,10.800776386535174,13.092945229471141,13.660488459747697,23.669479634605707,21.7790620714942,33.50170055735134,32.69775177129073,43.90051417896754
32.70400559924651,209.25315012880407,18.538920665745025,25.496299533311674,19.610203926506767,41.387704920517,13.23162655754448,16.928718752561576,24.549046205694896,31.288563581607324,21.84608797718779,36.46542226242158
45.494084318689104,238.81959826155702,11.64855058057635,16.029477628770454,6.798945925609493,15.571868210745635,14.374945154510291,20.17673227155683,15.73951249013593,6.838279094597367,11.333275910401518,28.230506727934834
13.256908948588153,155.25601414021133,8.557686028210039,22.33585952168741,20.673278548644262,43.089644987727134,8.522220124812467,23.259906930537046,17.38441753964749,11.685169786876632,13.644248981037697,20.19580200128407
26.2911663441741,214.63955425898396,21.88285463356513,21.082359155957317,21.44975304103718,38.37312480480701,16.80929837717391,21.185933263954567,26.617483530070533,15.732468210788856,8.843322222064716,28.11756331650357
29.528377707606236,177.71366974887783,17.989909676791903,22.547950623585514,20.660015505849767,26.937911000780783,13.741899227212254,14.623527901866574,14.902798686829035,20.42876093510968,22.269969086196852,19.11722439633352
13.256908948588153,192.47540411696522,14.417833416228163,7.431156597649236,7.34024425556698,31.820864773231612,6.729260188286674,25.191147239219156,12.916301845948638,7.638674429442244,11.217580490522108,13.771273731309414
19.935746770296475,282.4569302725121,28.994812526528797,28.75963312814393,26.023219395211765,53.59693030789312,16.763902236942098,25.85003128607627,32.88165018855895,24.540825426517014,21.740286694765754,26.73709896154658
15.331857898478159,36.86639311155689,10.083051012490095,7.431156597649236,7.831637396772,10.877779618878792,7.21451155389783,8.87748641569337,10.07451955136065,9.943608782923237,8.843322222064716,11.941776948711416
33.62711089746291,175.53652450571576,14.669216013811106,17.409120571314602,17.49783799644134,46.031553232138755,12.158643898596253,13.466454573615826,18.219558328550093,22.62080575271749,26.0242417481424,29.90932053517645
33.38813399793645,124.68530605980655,13.760887688489053,14.595142710305433,17.207290635461305,39.10067216194854,12.700211339072455,13.011725210084965,24.907661830654654,18.717316369159207,22.121482299933067,26.6730536515044
22.325379180463205,36.86639311155689,18.78571767238579,7.431156597649236,8.24666128975308,10.877779618878792,6.676040564796473,8.87748641569337,9.81929168103523,19.486057557957967,22.46846156958882,11.941776948711416
46.58276022538114,289.9094302440856,28.994812526528797,28.243568444251075,25.366054560739162,48.90544744269712,19.424727800489364,25.37672047644013,31.65412645275801,33.50170055735134,28.930163720096,43.90051417896754
28.37915131353716,147.25699334047812,15.859813489721896,16.395730094536333,22.401345810821304,41.737783641334694,12.271866065316875,18.503985772229488,22.507609145535138,17.849917413714113,16.44687672437033,31.293602729121204
44.881716380878984,284.36778969636225,25.0191386983099,18.968727251703253,19.411805925335102,24.25591238288849,16.1844790949856,18.94458030105926,25.552763006037438,33.50170055735134,30.909383211433965,37.89124369429483
43.8531827627081,243.46447959373506,26.456906176457096,27.812742468157502,25.41064587595037,49.11912525756017,19.424727800489364,26.262322958484198,33.6319448330806,28.247378434502618,32.69775177129073,43.74046335138526
29.700813202922514,196.51064977211456,15.37434898963235,9.554843381336173,14.777036135300081,52.07216276241531,13.523298386991998,13.854745765750772,22.780916642801696,21.59179138166189,29.268554168518854,26.419014429987566
20.85917893854166,91.26091516837832,18.052624502009223,12.520538959611677,11.257719806297235,10.877779618878792,8.32237355458596,13.900461934148998,12.14439919173802,22.235314840659804,20.40561372647397,27.89693277800873
27.504020982713875,147.4066068894005,10.133780177181304,19.951700585576333,15.037811251278933,28.33165914251293,12.53853657536691,26.262322958484198,16.940687389509765,15.668136500421285,20.051991299081045,29.599988741169412
26.883907102575545,115.84849719766781,18.836306495497187,20.607632469584132,18.354203101725314,31.783557490381273,12.267842504230103,10.998859574803639,16.22530266870915,16.23749589072798,8.843322222064716,21.454140570073164
29.63189728646527,272.4947143335462,18.986998918572283,26.822908376016272,26.435311401066013,52.50450142539387,16.729582937587406,26.262322958484198,21.57653345935012,6.838279094597367,16.81340836119821,34.49966389224963
40.910854827012635,289.9094302440856,26.047016461851353,18.02380215378492,18.143655515499074,33.29539652875302,16.45064720352388,21.030879145610054,23.290365660794464,22.28214581863079,22.042239362952273,28.697776978423423
38.64509712447253,110.3247387333119,25.711590878788634,16.409702409160808,14.162443271045317,41.73902268660777,12.917414936336446,19.199852792168397,23.320649139102926,30.25773208812635,20.161888751758042,34.4388652678554
22.857374841796457,243.62424505143787,11.461026911481762,14.739375747052843,6.798945925609493,10.877779618878792,12.679695927193508,20.938139560985245,23.560883583195324,28.010384558906953,32.69775177129073,43.90051417896754
16.363324612092487,152.33350337345013,14.430021834868983,17.485503407241534,17.34063896502079,38.547298249121695,12.343201589468078,16.975247087040408,22.097258435225534,11.269336151550169,8.843322222064716,11.941776948711416
37.89955338224097,132.28207573834626,15.903402892346698,16.81675266566341,15.279822731179053,25.759467991766822,11.765291217009384,21.38460182087676,24.656215732178055,17.634694778709914,15.64291782013416,20.66744988978697
28.567760477749715,222.35172110444546,20.242959991253027,13.244701528932286,13.77656549066614,34.344478849283696,11.653615009227806,17.398654053947713,20.233010931205136,18.292839536317533,17.453355780278223,30.43609373001688
27.436423494547203,203.6648830166787,12.473825484262736,14.948657638895483,13.047004829867742,33.04400884046837,12.424286708296336,17.18120023731273,25.73903199194505,33.50170055735134,27.31041264415314,28.667479755825738
30.571670374495838,161.98688421773667,8.557686028210039,14.985276247595134,14.528446600636766,23.264249900286373,13.066856638319376,18.41904997700329,16.052574023985024,8.9721887071322,16.757042145389672,23.840808184533397
46.58276022538114,289.9094302440856,21.91582594405465,14.933128993816068,13.859354740668019,47.46800152185079,16.745901630545983,23.874888334557077,21.62859039174424,27.003294462754905,19.579507290043146,25.778202808245876
29.8073197341537,178.20329152057363,17.62065484517232,17.020029008274214,6.798945925609493,14.625710738698492,14.519502586028597,12.201114100248901,18.460420720121736,9.107086681259565,19.72000441623956,23.90365862705275
31.356364735491912,212.82075793908203,19.01475216576096,19.37903392352517,19.36133083976956,35.6488145232403,13.184652910617865,20.530520516016605,23.012668231302026,13.971845174342544,20.753976695124145,27.80079449909951
33.045666164406356,243.56886328362097,25.088970614786312,26.478154005184138,21.212219172473027,51.211605457303946,19.424727800489364,24.626315754248743,33.6319448330806,30.565565892563516,32.69775177129073,43.90051417896754
36.61287939694521,159.78896194586864,15.489514781005154,25.315593692517837,21.412669050637618,50.01925831378706,12.99809755489281,19.935753920702208,33.6319448330806,26.41204261507226,27.10470636149399,26.514433460496704
43.513465281273774,263.8839381842334,27.202847686680297,28.75963312814393,25.463447658832465,50.78905348673554,19.365169775326944,23.23668089353034,32.542043715920194,32.76065231248036,32.63763128481955,42.712903147679064
28.343523745395633,215.3952350315084,19.870300318424466,16.112165543528423,15.35359250577458,41.133899519579806,12.377808011265895,16.25330201486377,22.832818505892604,16.39969426968866,23.28535354783133,28.851684143953044
46.58276022538114,288.6258108653651,21.798418268302914,24.90985900784172,13.344090021080754,22.38756012580425,13.74401125983386,16.89498881544653,23.12000806933257,21.313697215831002,24.783775595277355,32.18152516012925
28.477528648607816,90.35914404438526,22.075521554127878,15.622242533808683,14.51903994826334,30.74467911657265,10.596373861184377,16.984451994911463,17.950513099372316,9.240210659695698,12.079430812931589,33.237690600878395
28.304335410128896,193.79408167470862,16.58028398684275,28.410986897034615,19.85602851467601,33.03740965501297,13.178498331348763,18.349784069747976,24.019315903738875,32.986144905858666,31.270961417236197,25.32768686853283
33.7639212450808,232.42658110623958,24.372837384403958,24.796116894087763,20.599646866144433,29.655790757467365,13.047068419135712,18.10825506285918,22.498401212300717,20.989371689504328,22.802294045859412,33.51519217054608
13.901583692107092,178.86459246205143,11.491213327984664,14.760033817124583,15.029693961775795,23.46946054401855,9.308559338750456,14.872799453418752,12.313870589034103,9.350661337123215,8.843322222064716,19.951595496701028
41.79907853765982,260.6342150619225,28.994812526528797,28.75963312814393,25.898324861517075,53.59693030789312,19.00908816394622,26.13198411692483,29.86720695754002,32.62479210830259,32.69775177129073,43.04350288693565
29.676324803158554,278.7499350357698,23.712319295125884,20.167800198542704,14.657646651666829,47.87681936163144,16.591951725060103,17.507211323719602,23.44209423588501,21.360094368155153,25.458537396295924,26.116154542159247
36.120650476374095,188.24098971968897,24.100184630489178,20.903367429864655,23.014988034440076,37.04939118947536,16.71621871829357,22.49791464535429,26.946763086399546,28.59160915231768,25.35841568962206,33.03658271794586
46.40186524739096,289.9094302440856,14.872944859968745,25.539952388726945,18.002583276490103,36.53317593228767,6.676040564796473,15.540725234359913,9.81929168103523,6.838279094597367,8.843322222064716,20.106972764857204
26.306364882112373,120.32127141038225,9.886215238713245,28.57563291419173,26.59025743597704,53.59693030789312,9.473765573334584,25.219456059857645,29.284685366656742,13.88055195454265,13.574377749671731,15.263045033742358
13.256908948588153,36.86639311155689,8.616539535222328,7.755599433607072,8.990809153303298,10.877779618878792,7.9418161570794075,11.029071004943084,14.312447380438034,12.794037026476898,13.993352905067951,13.861520631860207
45.16354239923978,240.38715765883765,14.543523500359315,13.587222307727993,17.487408698815496,53.59693030789312,19.424727800489364,13.231943052438682,27.324911114138235,31.310836926362033,20.002744296327503,26.826108330499657
41.09159970606945,170.87200811768926,26.54732635953681,18.51388940933302,17.91002696279652,37.01878387121247,14.70027412667626,20.794088737199917,27.492561699239367,26.32548583494478,27.803579723577215,32.27172089281939
46.58276022538114,259.95048580168424,25.588509624574954,25.625682488832243,24.030969384584573,50.11791103147985,17.835769913502098,25.87221055451739,33.6319448330806,31.251019589169378,32.69775177129073,40.46596988160625
43.171140853032405,261.15744020120314,28.95996586607237,27.538278850643295,19.215351225684916,34.23674094926506,19.424727800489364,12.861121982656762,30.845862529379552,30.88535664347487,32.2956708702333,43.90051417896754
46.5424745323202,282.0811420091633,28.994812526528797,28.481704447709358,22.5549947886612,39.36658303188221,16.354068981364566,21.56756308910995,33.40090115509171,33.50170055735134,31.550695124856414,40.844504589885
45.90151224051643,245.85202950499402,28.917805398376657,28.052268562726827,26.59025743597704,47.53808840671284,18.265615089690396,24.18259424050551,33.472912839366536,33.50170055735134,26.459653915897714,43.90051417896754
28.3429791362278,288.9478259034365,15.737292134066045,14.104230742940631,6.798945925609493,27.57773520956436,11.239626155474769,16.72009566204193,29.459457670453897,18.026341010692807,17.714500375420833,25.658658558282617
37.72568265044702,143.94437472130303,24.152709012706296,15.770441261081725,24.550139166008144,41.13369341763709,19.424727800489364,24.195856163329417,31.45938413707695,31.389082206845092,31.26210579356825,43.00448641682126
27.48060036073019,170.4093151729823,18.23901873198383,10.78926973685159,14.56855846589084,42.35158799764265,6.676040564796473,22.675851706119833,24.622660881009754,9.11411153364356,12.549317433507804,14.42382756580031
21.685446036344327,206.085132978238,14.142047433279396,19.05498884184591,13.692926539473294,14.291407296906451,16.345939934348376,17.398076143866174,33.6319448330806,23.91667354967656,26.260412109873755,36.37814753569356
31.75526671668836,287.02513666059326,28.994812526528797,27.528381284592125,7.55499732459312,52.441507057225174,19.424727800489364,26.262322958484198,33.6319448330806,32.688038441883364,32.69775177129073,42.38140471343565
32.87673461025035,234.60268508751304,19.48717866336495,24.340226296660035,8.47646854969117,36.598790530437036,13.501333025689863,26.075132646105807,23.601592593517452,33.50170055735134,27.048945916677173,33.17793610949802
13.37134058546209,52.73819830054549,11.049574466093375,11.578365526587362,9.403363468502624,40.27216637413251,12.375629798657366,20.51041943747341,23.525115884918616,6.838279094597367,9.090576993000237,21.708288950651422
45.86716304918241,289.9094302440856,28.955925171556707,27.809364854532923,26.59025743597704,50.5088009017377,17.282233226597395,16.76971879579861,24.705882934087093,33.25162514735668,27.856544235220344,38.998609411910714
46.58276022538114,255.02856136618826,28.994812526528797,26.051406103855086,26.457235425835684,49.86092918162062,18.986871569179343,23.44557607105717,33.6319448330806,33.50170055735134,30.703341137913387,43.90051417896754
28.55105780730071,188.87732214926154,17.352306884028977,19.41764418093564,17.891689248009687,31.09476240286661,13.473631350613143,20.09727624521093,13.39170322438866,30.30891467226477,32.532807018368636,36.21220706575221
18.99633559364481,104.77594187810497,14.604503498285155,28.75963312814393,26.407101687805504,53.59693030789312,19.424727800489364,24.51613799747137,33.52407696223961,31.931506978027507,28.615196351279945,40.032244305170764
44.94682176033275,289.9094302440856,28.994812526528797,22.129408160203155,21.884676669167288,53.59693030789312,17.582271640359526,24.435064681835485,33.10565934833187,20.62584342900095,25.896181052942797,39.02055282000582
37.48885958685728,177.48365033247865,23.362341910978206,19.12994474252587,14.034467088423414,10.877779618878792,13.308339032025446,23.33913710432258,22.179380548629325,25.17436167145092,24.312328739681526,37.07887418177566
23.644934350994685,131.34570801178432,21.192011721124885,26.329643121697735,24.840212192819497,53.59693030789312,9.159136418621292,17.52318444819113,21.92195564314534,31.93771784717623,32.69775177129073,40.74307340436938
24.326998432779636,161.82869314815574,24.534040854923752,13.465760959627383,14.056949416826319,32.47368830456814,13.698089306868047,17.539098967964236,24.27743532943242,16.443578333625748,20.543931805809063,27.42288342414128
36.00919034757406,280.05174408167056,24.231985062614143,18.99025780373842,17.6360532057682,29.395743748436335,15.387022963126347,20.872496984931,26.807590302488443,18.087278966234752,19.73511333033569,35.002140931698676
33.623160489978154,271.71764200830484,20.185996331671554,28.75963312814393,23.20324398134329,38.45553336783647,14.7872210167869,26.090701671592175,23.519975265099777,32.47833884059801,31.859226664341996,43.90051417896754
43.87102258522213,244.5864277274324,28.994812526528797,27.21761341461203,25.851406148617073,50.22059218030205,18.92636655634254,26.262322958484198,33.6319448330806,32.97967921932014,32.69775177129073,43.0606437486175
32.13663556282163,129.20390551499608,16.184884160403783,21.85291119064427,14.126564981547896,31.484439242257597,13.90070530242514,17.288524302638468,24.31583545483803,24.76850369290979,19.77319977890382,23.023263044004725
46.58276022538114,282.90482886241307,28.994812526528797,26.59744153195349,26.59025743597704,47.57485634008579,19.365001233110338,24.084079177265878,32.02843605924916,6.838279094597367,30.625112562836588,39.96275057372411
18.75079732909145,137.45364208476235,21.77150169200696,20.05666076403536,14.492048548548695,19.340944821429325,7.834269324253161,8.87748641569337,12.516420477724052,20.134981419780047,19.2390513172655,26.048671534752994
13.256908948588153,36.86639311155689,15.416362347784515,7.431156597649236,10.913053620905156,10.877779618878792,6.854561216953916,25.739437309466684,23.724983938358434,6.838279094597367,8.843322222064716,11.941776948711416
13.256908948588153,36.86639311155689,8.557686028210039,18.07709551710995,16.734324406250327,37.303623712604576,19.424727800489364,24.651571734650606,32.17840992398665,17.357361466197247,19.64926674445221,37.770219746358
45.146371730041736,183.63882480217,19.49965209563384,20.631653010677358,15.82959808877651,29.601807451847357,14.062536573955644,21.136980092103514,23.048997187026057,21.154433799241367,20.95316885863509,35.881924164943946
21.75945363816249,159.4409632369762,18.97269778521766,18.494458353653584,17.176763539181373,33.34497177600452,10.861103193419634,14.12604461912457,17.826446501625355,16.84798992638078,16.172986927192543,23.597822326866627
28.141490254664376,187.2071120917299,17.907504592510094,16.461233959028984,15.198260656376387,39.536431539688316,15.773397532191682,16.962083193594236,20.487976809442,30.771332227535048,28.791669066108554,25.233246145162536
46.58276022538114,287.7628531416324,28.994812526528797,27.441725241258183,26.59025743597704,52.16233324151293,19.017309591146418,26.262322958484198,33.35487183394759,32.43158552406852,32.06498787113545,42.765196372149774
37.62816442905185,278.59784397067403,19.704064932803877,15.945352626037712,16.126461613542745,30.8758430080736,14.427004187499103,18.166322921702164,21.12628283511648,17.007868332235628,21.46075063422715,24.0688621631329
28.033569083195918,127.2838544414693,14.498218149882856,12.188607176456504,18.44338113617054,26.038365615750262,9.031216909628956,16.71697591167657,22.010633145570367,21.77205803877354,12.78525134415396,20.60139227102221
21.75367089201816,36.86639311155689,12.652983309610399,14.454478411850266,6.798945925609493,11.43346736529534,8.982741794206515,8.87748641569337,9.81929168103523,8.230734485372,12.255331388163535,11.941776948711416
33.753423379643856,177.61893983018703,28.35136989916005,22.390704779134094,13.233267750080724,10.877779618878792,13.161840316294631,25.681235558305705,10.988154426780621,33.50170055735134,16.55969783185547,35.42945509541509
28.848200032124524,200.24871272938736,13.227229844180261,16.690256606860462,9.94399057393056,50.08794365310911,15.152883392352193,23.046018025151117,22.844320473230912,6.838279094597367,16.803886503126503,26.854963810460013
29.12843191546535,158.1208494282269,19.68115589438794,11.92305095060912,9.649069375746468,16.992085777234024,11.680600028224827,11.893657742830552,16.62080461108478,16.982548014149554,23.08809794981263,22.375800534964966
30.532529027013062,237.98322460076764,20.21404716716785,23.585059739466292,21.02680245222953,34.62162304499432,14.214530565359713,18.140132994563405,20.19613185086988,24.845852123033083,24.35119044958307,31.956737754349607
27.60773602442702,145.92454812504045,17.801532986214802,15.05957532044096,12.1324632683865,17.079575452294332,14.82430155123802,17.02516219406503,16.807686623247207,17.45000490027632,25.580504679177857,30.828386644159334
13.256908948588153,118.27462518755497,8.557686028210039,14.054320377039353,11.771275468505387,18.09134728474458,6.676040564796473,8.87748641569337,17.560771607965446,10.854872021835792,16.05186572569252,23.332286510917235
46.58276022538114,234.60288808332876,24.389035793216827,24.248003231381567,22.44272065998537,42.912296030576684,16.63134446194031,21.87786142224028,28.65010458478422,21.284625592619275,23.673362850124818,25.122629571480996
29.16012324470251,118.81673309265136,12.871677123918984,13.959453567322987,13.757622655136979,24.979570392010878,14.705567061980188,13.197025472653966,19.097449780694888,15.878982470128756,21.580110666389313,19.53518632072235
24.7927401662385,208.48789234860908,20.02417134499311,15.078767957424946,13.816456402143167,34.65637947535255,13.623598442656842,18.30740091902287,25.540791110190966,18.461208912548123,22.775988606772245,22.854858687188123
35.865354748343364,208.1271020107624,23.89776731977648,17.3574278695278,17.029525307852378,34.94936108343306,12.283601463417929,14.596638425430106,21.295920483119065,10.710969241170048,13.124982716765704,23.58841972362498
16.818947213011548,57.523454056385376,12.36970103375736,15.824426631491082,15.520816574312684,27.73989737415451,11.249827234193122,8.87748641569337,12.373276988633277,8.574222883145783,13.924066637047575,15.48947872774478
